tgt_close_t-12,tgt_close_t-11,tgt_close_t-10,tgt_close_t-9,tgt_close_t-8,tgt_close_t-7,tgt_close_t-6,tgt_close_t-5,tgt_close_t-4,tgt_close_t-3,tgt_close_t-2,tgt_close_t-1,wind_actual_exc-15m,solar_actual_exc-15m,load_actual_exc-15m,neigh1_close_t-12,neigh1_close_t-11,neigh1_close_t-10,neigh1_close_t-9,neigh1_close_t-8,neigh1_close_t-7,neigh1_close_t-6,neigh1_close_t-5,neigh1_close_t-4,neigh1_close_t-3,neigh1_close_t-2,neigh1_close_t-1,neigh2_close_t-12,neigh2_close_t-11,neigh2_close_t-10,neigh2_close_t-9,neigh2_close_t-8,neigh2_close_t-7,neigh2_close_t-6,neigh2_close_t-5,neigh2_close_t-4,neigh2_close_t-3,neigh2_close_t-2,neigh2_close_t-1,neigh3_close_t-12,neigh3_close_t-11,neigh3_close_t-10,neigh3_close_t-9,neigh3_close_t-8,neigh3_close_t-7,neigh3_close_t-6,neigh3_close_t-5,neigh3_close_t-4,neigh3_close_t-3,neigh3_close_t-2,neigh3_close_t-1,wind_forecast_t-0m,wind_forecast_t-15m,wind_forecast_t-30m,wind_forecast_t-45m,wind_forecast_t-60m,wind_forecast_t-1d-0m,wind_forecast_t-1d-15m,wind_forecast_t-1d-30m,wind_forecast_t-1d-45m,wind_forecast_t-1d-60m,solar_forecast_t-0m,solar_forecast_t-15m,solar_forecast_t-30m,solar_forecast_t-45m,solar_forecast_t-60m,solar_forecast_t-1d-0m,solar_forecast_t-1d-15m,solar_forecast_t-1d-30m,solar_forecast_t-1d-45m,solar_forecast_t-1d-60m,load_forecast_t-0m,load_forecast_t-15m,load_forecast_t-30m,load_forecast_t-45m,load_forecast_t-60m,load_forecast_t-1d-0m,load_forecast_t-1d-15m,load_forecast_t-1d-30m,load_forecast_t-1d-45m,load_forecast_t-1d-60m,wind_actual_t-1d-0m,wind_actual_t-1d-15m,wind_actual_t-1d-30m,wind_actual_t-1d-45m,wind_actual_t-1d-60m,solar_actual_t-1d-0m,solar_actual_t-1d-15m,solar_actual_t-1d-30m,solar_actual_t-1d-45m,solar_actual_t-1d-60m,load_actual_t-1d-0m,load_actual_t-1d-15m,load_actual_t-1d-30m,load_actual_t-1d-45m,load_actual_t-1d-60m,day_ahead_price,delivery_time,execution_hour,target_close
,,,,,,,-0.65,,,,,,,,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-24.5,-11.04,-11.04,-11.04,-11.04,35.18,35.18,35.18,35.18,35.18,35.18,31.24,32.82,30.82,30.82,30.82,39.9,71.23,71.23,71.23,71.23,71.23,69.29,62.5,65.81,82.12,67.9,67.9,67.9,24274.0,24284.0,24766.0,25249.0,25672.0,38123.0,38194.0,38288.0,38382.0,38474.0,2705.0,3548.0,4494.0,5508.0,6512.0,2217.0,2841.0,3546.0,4295.0,4977.0,43324.0,43419.0,42900.0,42757.0,42682.0,48741.0,48538.0,48283.0,48478.0,49198.0,35763.0,35548.0,36026.0,35714.0,35628.0,1443.0,2079.0,2791.0,3567.0,4368.0,49136.0,48977.0,49060.0,49315.0,49195.0,-29.9,2023-01-01 15:15:00,2023-01-01 05:00:00,
,,,,3.7,4.35,4.35,4.35,4.35,4.35,0.02,0.0,,,,-11.04,-11.04,-11.04,-7.3,-14.79,-14.79,-14.79,-14.79,-5.5,-5.5,-5.5,-5.5,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,33.3,39.2,67.9,66.5,66.5,66.5,66.73,66.73,66.73,66.73,66.73,66.73,68.88,68.98,24274.0,24284.0,24766.0,25249.0,25672.0,38123.0,38194.0,38288.0,38382.0,38474.0,2705.0,3548.0,4494.0,5508.0,6512.0,2217.0,2841.0,3546.0,4295.0,4977.0,43324.0,43419.0,42900.0,42757.0,42682.0,48741.0,48538.0,48283.0,48478.0,49198.0,35763.0,35548.0,36026.0,35714.0,35628.0,1443.0,2079.0,2791.0,3567.0,4368.0,49136.0,48977.0,49060.0,49315.0,49195.0,-29.9,2023-01-01 15:15:00,2023-01-01 08:00:00,
-9.05,-9.05,-9.05,-9.05,-9.05,-9.05,-9.05,-9.05,-9.05,-9.05,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,58.97,58.97,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,73.2,73.2,73.2,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.4,67.4,23492.0,23709.0,23979.0,24274.0,24284.0,37891.0,37945.0,38037.0,38123.0,38194.0,689.0,1235.0,1933.0,2705.0,3548.0,558.0,1024.0,1601.0,2217.0,2841.0,44426.0,44017.0,43720.0,43324.0,43419.0,49397.0,48550.0,48485.0,48741.0,48538.0,36354.0,36516.0,36529.0,35763.0,35548.0,172.0,477.0,900.0,1443.0,2079.0,49381.0,49738.0,49437.0,49136.0,48977.0,-29.9,2023-01-01 16:00:00,2023-01-01 03:00:00,
-9.05,-9.05,-9.05,-9.05,-9.05,-9.05,,,,,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,67.1,67.1,67.1,67.1,67.1,67.1,67.4,67.4,67.4,67.8,67.8,68.3,23492.0,23709.0,23979.0,24274.0,24284.0,37891.0,37945.0,38037.0,38123.0,38194.0,689.0,1235.0,1933.0,2705.0,3548.0,558.0,1024.0,1601.0,2217.0,2841.0,44426.0,44017.0,43720.0,43324.0,43419.0,49397.0,48550.0,48485.0,48741.0,48538.0,36354.0,36516.0,36529.0,35763.0,35548.0,172.0,477.0,900.0,1443.0,2079.0,49381.0,49738.0,49437.0,49136.0,48977.0,-29.9,2023-01-01 16:00:00,2023-01-01 04:00:00,
-9.05,-9.05,,,,,,,,,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,67.1,67.1,67.4,67.4,67.4,67.8,67.8,68.3,68.3,68.3,68.3,68.3,23492.0,23709.0,23979.0,24274.0,24284.0,37891.0,37945.0,38037.0,38123.0,38194.0,689.0,1235.0,1933.0,2705.0,3548.0,558.0,1024.0,1601.0,2217.0,2841.0,44426.0,44017.0,43720.0,43324.0,43419.0,49397.0,48550.0,48485.0,48741.0,48538.0,36354.0,36516.0,36529.0,35763.0,35548.0,172.0,477.0,900.0,1443.0,2079.0,49381.0,49738.0,49437.0,49136.0,48977.0,-29.9,2023-01-01 16:00:00,2023-01-01 05:00:00,
,,,,,,,,,,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,45.28,45.28,45.28,45.28,67.4,67.8,67.8,68.3,68.3,68.3,68.3,68.3,68.3,60.65,60.65,60.65,23492.0,23709.0,23979.0,24274.0,24284.0,37891.0,37945.0,38037.0,38123.0,38194.0,689.0,1235.0,1933.0,2705.0,3548.0,558.0,1024.0,1601.0,2217.0,2841.0,44426.0,44017.0,43720.0,43324.0,43419.0,49397.0,48550.0,48485.0,48741.0,48538.0,36354.0,36516.0,36529.0,35763.0,35548.0,172.0,477.0,900.0,1443.0,2079.0,49381.0,49738.0,49437.0,49136.0,48977.0,-29.9,2023-01-01 16:00:00,2023-01-01 06:00:00,
9.56,9.38,0.0,-5.51,3.3,-8.71,-8.81,-14.56,-2.37,-4.1,-8.68,-5.3,,,,72.69,69.69,63.38,66.71,72.3,59.28,65.5,59.58,69.01,63.51,65.47,71.45,57.65,59.25,55.0,58.84,68.21,53.84,65.16,52.37,54.67,39.22,26.88,36.21,39.7,38.08,29.5,26.2,38.9,17.29,10.45,8.65,18.71,13.82,1.33,5.0,32495.0,31962.0,31429.0,30895.0,30612.0,19269.0,19596.0,19922.0,20247.0,20707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46884.0,47144.0,47350.0,47663.0,47945.0,44743.0,45011.0,45377.0,45628.0,46019.0,21888.0,22060.0,22529.0,22667.0,23106.0,1.0,1.0,2.0,2.0,1.0,42531.0,42617.0,42753.0,43259.0,43807.0,-0.9,2023-01-04 01:45:00,2023-01-04 00:00:00,
-4.1,-9.9,-6.54,-8.6,-2.93,-2.7,-4.5,,-3.47,-0.89,,,,,,43.23,34.41,28.12,17.2,26.74,13.95,20.83,15.3,15.3,15.3,15.3,15.3,19.14,8.7,5.38,7.8,6.93,3.89,0.7,3.24,-6.01,-6.01,-6.01,-6.01,4.89,0.78,0.42,1.4,1.2,-2.14,-5.63,-5.47,-11.03,0.0,0.0,0.0,34589.0,34081.0,33562.0,33034.0,32495.0,17965.0,18281.0,18598.0,18921.0,19269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46667.0,46576.0,46638.0,46657.0,46884.0,44303.0,44281.0,44408.0,44373.0,44743.0,19941.0,20544.0,21079.0,21671.0,21888.0,2.0,2.0,2.0,2.0,1.0,42215.0,42299.0,42071.0,42268.0,42531.0,13.9,2023-01-04 02:45:00,2023-01-04 02:00:00,
-4.11,-7.25,-5.37,-4.76,-1.81,-3.31,-0.27,-0.35,-2.96,-1.53,-1.07,-5.66,,,,10.75,-3.44,2.76,2.76,5.81,0.0,1.97,1.69,3.39,1.87,2.15,-2.4,14.88,3.63,3.63,3.63,9.7,5.55,7.22,7.48,10.32,5.5,8.5,3.4,-9.89,-15.4,-3.45,-5.1,-5.8,-5.8,-3.93,-6.29,-5.1,-5.19,-10.24,-4.57,34801.0,34768.0,34750.0,34589.0,34081.0,17150.0,17409.0,17660.0,17965.0,18281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47022.0,46896.0,46739.0,46667.0,46576.0,44468.0,44267.0,44237.0,44303.0,44281.0,19261.0,19525.0,19612.0,19941.0,20544.0,2.0,2.0,2.0,2.0,2.0,42278.0,42030.0,42177.0,42215.0,42299.0,-1.0,2023-01-04 03:30:00,2023-01-04 01:00:00,
13.4,13.4,13.4,13.4,13.4,10.65,10.65,10.65,1.03,1.04,0.27,,,,,10.8,6.31,6.31,6.31,6.31,6.31,6.31,3.98,-1.71,-2.93,-2.93,-2.93,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,-0.48,1.06,1.06,1.06,9.6,9.12,3.18,3.18,3.18,3.18,3.18,3.18,-0.81,0.55,0.55,0.55,34618.0,34792.0,34801.0,34768.0,34750.0,16651.0,16903.0,17150.0,17409.0,17660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47740.0,47186.0,47022.0,46896.0,46739.0,45308.0,44553.0,44468.0,44267.0,44237.0,18527.0,19005.0,19261.0,19525.0,19612.0,2.0,2.0,2.0,2.0,2.0,43132.0,42502.0,42278.0,42030.0,42177.0,-0.9,2023-01-04 04:00:00,2023-01-03 22:00:00,
0.01,-0.76,1.79,-2.43,0.35,0.83,-1.51,-2.52,-3.7,-12.69,-7.96,,,,,-0.54,-3.44,-4.86,-5.0,-3.03,,-1.62,-2.05,-5.4,-9.59,-7.5,-7.6,-0.06,-1.5,-2.18,-3.6,-2.95,-2.23,,-3.61,-5.1,-11.0,-7.37,-9.46,,-2.1,-1.82,-4.7,-3.01,-3.45,-4.17,-2.35,-7.0,-13.98,-5.25,-11.0,34618.0,34792.0,34801.0,34768.0,34750.0,16651.0,16903.0,17150.0,17409.0,17660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47740.0,47186.0,47022.0,46896.0,46739.0,45308.0,44553.0,44468.0,44267.0,44237.0,18527.0,19005.0,19261.0,19525.0,19612.0,2.0,2.0,2.0,2.0,2.0,43132.0,42502.0,42278.0,42030.0,42177.0,-0.9,2023-01-04 04:00:00,2023-01-04 03:00:00,
-0.54,-3.44,-4.86,-5.0,-3.03,,-1.62,-2.05,-5.4,-9.59,-7.5,-7.6,,,,0.01,-0.76,1.79,-2.43,0.35,0.83,-1.51,-2.52,-3.7,-12.69,-7.96,,-0.06,-1.5,-2.18,-3.6,-2.95,-2.23,,-3.61,-5.1,-11.0,-7.37,-9.46,,-2.1,-1.82,-4.7,-3.01,-3.45,-4.17,-2.35,-7.0,-13.98,-5.25,-11.0,35127.0,34618.0,34792.0,34801.0,34768.0,16325.0,16651.0,16903.0,17150.0,17409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48078.0,47740.0,47186.0,47022.0,46896.0,45950.0,45308.0,44553.0,44468.0,44267.0,17955.0,18527.0,19005.0,19261.0,19525.0,2.0,2.0,2.0,2.0,2.0,43599.0,43132.0,42502.0,42278.0,42030.0,-0.9,2023-01-04 04:15:00,2023-01-04 03:00:00,
-3.03,,-1.62,-2.05,-5.4,-9.59,-7.5,-7.6,,,,,,,,0.35,0.83,-1.51,-2.52,-3.7,-12.69,-7.96,,,,,,-2.95,-2.23,,-3.61,-5.1,-11.0,-7.37,-9.46,-4.77,-6.82,-6.82,-6.82,-3.01,-3.45,-4.17,-2.35,-7.0,-13.98,-5.25,-11.0,-4.16,-12.9,-5.66,-5.66,35127.0,34618.0,34792.0,34801.0,34768.0,16325.0,16651.0,16903.0,17150.0,17409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48078.0,47740.0,47186.0,47022.0,46896.0,45950.0,45308.0,44553.0,44468.0,44267.0,17955.0,18527.0,19005.0,19261.0,19525.0,2.0,2.0,2.0,2.0,2.0,43599.0,43132.0,42502.0,42278.0,42030.0,-0.9,2023-01-04 04:15:00,2023-01-04 04:00:00,
-0.81,0.55,0.55,0.55,1.95,-6.55,-6.55,-4.35,-2.09,-1.36,-0.18,,,,,1.03,1.04,0.27,,,-6.63,-6.63,-2.24,0.81,0.35,1.35,0.0,-1.71,-2.93,-2.93,-2.93,-2.93,-7.39,-7.39,-3.71,-0.79,-0.1,-0.7,-0.9,-0.48,1.06,1.06,1.06,1.06,-6.15,-6.15,-2.1,-1.03,,,-1.32,36156.0,35648.0,35127.0,34618.0,34792.0,15676.0,16003.0,16325.0,16651.0,16903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49043.0,48571.0,48078.0,47740.0,47186.0,46843.0,46289.0,45950.0,45308.0,44553.0,17464.0,17928.0,17955.0,18527.0,19005.0,2.0,2.0,2.0,2.0,2.0,44511.0,44255.0,43599.0,43132.0,42502.0,18.41,2023-01-04 04:45:00,2023-01-04 00:00:00,
0.0,0.0,,-2.0,6.0,-1.02,,-1.29,-1.6,0.0,,0.11,,,,0.17,0.17,-0.83,-2.68,-0.7,,-0.23,-0.86,-2.31,-0.8,-1.3,-1.3,-16.88,-16.88,-20.0,-19.08,-12.34,-20.0,-18.0,-17.7,-13.6,-10.9,-10.0,-10.0,55.38,55.2,42.22,55.78,42.79,30.0,31.35,31.55,33.32,33.61,36.38,36.38,39166.0,38205.0,37295.0,36156.0,35648.0,14662.0,14999.0,15340.0,15676.0,16003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51124.0,50397.0,49894.0,49043.0,48571.0,49189.0,48343.0,47846.0,46843.0,46289.0,16429.0,16700.0,16898.0,17464.0,17928.0,2.0,2.0,2.0,2.0,2.0,46420.0,45828.0,45297.0,44511.0,44255.0,44.45,2023-01-04 05:30:00,2023-01-04 00:00:00,
,,-0.28,-1.7,-1.02,0.14,-0.3,4.35,-0.31,-5.94,-6.6,-4.7,,,,-3.3,-3.4,-3.0,2.39,-3.1,-6.0,-6.2,-2.5,-2.1,-7.0,-8.06,-10.0,-10.0,-9.99,-8.0,-6.81,-9.9,-9.2,-12.1,-6.0,-9.2,-13.0,-11.19,-14.2,32.1,28.91,23.12,24.4,27.19,21.55,20.48,20.9,16.8,20.0,7.07,1.62,39166.0,38205.0,37295.0,36156.0,35648.0,14662.0,14999.0,15340.0,15676.0,16003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51124.0,50397.0,49894.0,49043.0,48571.0,49189.0,48343.0,47846.0,46843.0,46289.0,16429.0,16700.0,16898.0,17464.0,17928.0,2.0,2.0,2.0,2.0,2.0,46420.0,45828.0,45297.0,44511.0,44255.0,44.45,2023-01-04 05:30:00,2023-01-04 03:00:00,
16.81,0.14,1.0,3.46,4.71,4.79,4.79,4.5,3.0,0.49,0.49,0.49,,,,36.68,20.45,9.28,9.28,9.88,9.88,15.8,10.39,11.2,5.68,5.68,5.68,66.2,65.7,60.3,60.3,59.77,59.77,59.77,59.77,60.35,59.02,59.02,63.6,99.0,72.1,82.68,83.77,82.6,85.21,81.85,86.12,71.02,71.4,71.4,71.4,41726.0,40253.0,39166.0,38205.0,37295.0,14064.0,14327.0,14662.0,14999.0,15340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53914.0,52117.0,51124.0,50397.0,49894.0,52194.0,50280.0,49189.0,48343.0,47846.0,15955.0,15967.0,16429.0,16700.0,16898.0,2.0,2.0,2.0,2.0,2.0,49580.0,47645.0,46420.0,45828.0,45297.0,-1.0,2023-01-04 06:00:00,2023-01-04 01:00:00,
0.0,0.0,0.0,-0.12,-2.67,-2.67,-2.7,-2.7,-2.7,0.59,0.73,0.5,,,,46.14,46.14,46.14,46.14,64.56,64.56,53.47,62.17,62.17,55.03,51.12,51.39,43.89,43.89,43.89,28.4,38.5,38.5,38.5,38.5,38.5,33.9,33.98,33.83,-6.88,-6.88,-6.88,-13.42,-15.86,-15.86,-20.52,-20.52,-20.52,-1.47,0.0,-0.01,46156.0,46185.0,46206.0,46217.0,46239.0,29618.0,29264.0,28907.0,28522.0,28074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52115.0,53106.0,53925.0,54961.0,55871.0,52689.0,53258.0,54007.0,54814.0,55704.0,31144.0,30629.0,29883.0,29542.0,29170.0,2.0,2.0,3.0,2.0,2.0,48622.0,48933.0,49932.0,50668.0,51528.0,30.43,2023-01-04 23:30:00,2023-01-04 09:00:00,
-2.67,-2.67,-2.7,-2.7,-2.7,0.59,0.73,0.5,,0.54,0.54,0.54,,,,64.56,64.56,53.47,62.17,62.17,55.03,51.12,51.39,40.85,38.2,38.2,38.2,38.5,38.5,38.5,38.5,38.5,33.9,33.98,33.83,25.92,26.05,26.05,26.05,-15.86,-15.86,-20.52,-20.52,-20.52,-1.47,0.0,-0.01,-4.89,,,-0.01,46156.0,46185.0,46206.0,46217.0,46239.0,29618.0,29264.0,28907.0,28522.0,28074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52115.0,53106.0,53925.0,54961.0,55871.0,52689.0,53258.0,54007.0,54814.0,55704.0,31144.0,30629.0,29883.0,29542.0,29170.0,2.0,2.0,3.0,2.0,2.0,48622.0,48933.0,49932.0,50668.0,51528.0,30.43,2023-01-04 23:30:00,2023-01-04 10:00:00,
1.61,1.31,1.7,2.76,2.9,0.1,-1.85,1.89,0.43,0.05,0.0,0.0,,,,15.23,20.23,22.85,23.52,22.14,22.19,24.9,25.48,25.72,37.57,40.14,39.5,14.09,17.4,18.02,19.74,16.9,20.56,12.5,18.1,8.7,15.78,21.4,12.13,0.22,0.0,,0.06,-0.2,0.28,-1.27,0.97,-0.81,-3.14,-0.18,-2.9,46156.0,46185.0,46206.0,46217.0,46239.0,29618.0,29264.0,28907.0,28522.0,28074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52115.0,53106.0,53925.0,54961.0,55871.0,52689.0,53258.0,54007.0,54814.0,55704.0,31144.0,30629.0,29883.0,29542.0,29170.0,2.0,2.0,3.0,2.0,2.0,48622.0,48933.0,49932.0,50668.0,51528.0,30.43,2023-01-04 23:30:00,2023-01-04 21:00:00,
-20.52,-1.47,0.0,-0.01,-4.89,,,-0.01,-4.52,-3.75,-3.1,,,,,62.17,55.03,51.12,51.39,40.85,38.2,38.2,38.2,33.8,33.85,34.61,34.61,38.5,33.9,33.98,33.83,25.92,26.05,26.05,26.05,24.74,23.04,23.09,23.09,-2.7,0.59,0.73,0.5,,0.54,0.54,0.54,,2.0,2.89,2.89,46127.0,46156.0,46185.0,46206.0,46217.0,29981.0,29618.0,29264.0,28907.0,28522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51439.0,52115.0,53106.0,53925.0,54961.0,52065.0,52689.0,53258.0,54007.0,54814.0,31710.0,31144.0,30629.0,29883.0,29542.0,2.0,2.0,2.0,3.0,2.0,47853.0,48622.0,48933.0,49932.0,50668.0,-0.9,2023-01-04 23:45:00,2023-01-04 11:00:00,
-6.6,5.92,8.13,2.27,-1.84,-2.0,-4.88,-10.0,-12.39,-11.43,-6.33,-18.89,,,,21.89,20.01,20.94,16.7,18.64,23.15,25.34,22.04,19.5,24.2,34.22,19.65,12.51,10.02,13.23,10.57,15.79,16.5,15.72,6.73,2.61,5.75,12.09,9.74,-7.0,-7.65,-2.57,-1.78,-0.24,-0.22,,-4.59,-13.2,-9.1,-5.48,-9.1,44253.0,44390.0,44512.0,44851.0,46127.0,30612.0,30079.0,29532.0,28972.0,29981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50096.0,50418.0,50975.0,51566.0,51439.0,47945.0,48401.0,48949.0,49395.0,52065.0,33307.0,33053.0,32715.0,32418.0,31710.0,2.0,2.0,2.0,2.0,2.0,45938.0,46085.0,47065.0,47407.0,47853.0,-1.0,2023-01-05 00:45:00,2023-01-04 23:00:00,
4.64,4.64,4.64,4.64,4.64,4.64,2.05,0.0,0.0,1.63,0.0,0.0,,,,16.79,16.28,15.81,18.1,18.16,18.16,18.16,17.65,17.65,19.95,28.32,28.32,4.74,8.94,8.94,8.94,8.94,8.94,8.94,10.09,10.09,9.96,7.87,7.87,-8.85,-8.85,-8.85,-3.3,-9.8,-9.1,-5.7,-5.7,-4.93,-4.67,-1.41,-3.17,43360.0,43479.0,43644.0,44253.0,44390.0,31962.0,31429.0,30895.0,30612.0,30079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48885.0,49297.0,49568.0,50096.0,50418.0,47144.0,47350.0,47663.0,47945.0,48401.0,35259.0,34958.0,34195.0,33307.0,33053.0,2.0,2.0,2.0,2.0,2.0,45131.0,45144.0,45410.0,45938.0,46085.0,-0.9,2023-01-05 01:30:00,2023-01-04 21:00:00,
0.0,0.0,0.0,0.0,-0.7,-0.7,-4.88,-4.88,-4.89,-4.89,-1.0,-6.99,,,,-5.8,-5.8,-2.81,-2.81,-4.88,-3.94,-2.5,-2.5,-4.88,-4.88,-4.8,-9.64,10.29,10.29,10.29,10.29,0.31,0.31,3.71,3.71,4.41,4.41,9.11,4.4,17.55,26.95,27.7,27.7,27.7,27.7,20.11,20.11,17.66,17.66,25.55,25.6,42918.0,42907.0,42925.0,43013.0,43099.0,34768.0,34750.0,34589.0,34081.0,33562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48476.0,48227.0,48349.0,48342.0,48606.0,46896.0,46739.0,46667.0,46576.0,46638.0,34816.0,34495.0,35392.0,35638.0,35674.0,2.0,2.0,2.0,2.0,2.0,45390.0,44946.0,44700.0,44728.0,44630.0,-0.9,2023-01-05 03:15:00,2023-01-04 23:00:00,
15.48,9.07,9.07,9.07,9.82,-4.0,-4.0,-4.0,0.93,1.2,-3.86,-0.8,,,,57.89,61.54,60.8,60.39,47.68,54.64,54.6,42.89,37.03,37.03,45.17,35.39,37.94,37.78,37.94,39.2,38.7,37.7,39.19,26.81,26.81,33.7,33.29,21.9,40.47,5.09,5.09,5.09,5.09,3.9,3.9,4.83,0.0,9.7,0.05,4.69,29820.0,30142.0,30648.0,31362.0,29633.0,16899.0,17145.0,17369.0,17586.0,15893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44973.0,46239.0,46243.0,46487.0,48803.0,48019.0,48505.0,49082.0,49573.0,51773.0,19006.0,19267.0,19521.0,19813.0,20411.0,2.0,2.0,2.0,2.0,2.0,42706.0,43276.0,43926.0,44728.0,45711.0,-1.0,2023-01-08 00:45:00,2023-01-07 19:00:00,
3.35,3.35,3.35,3.35,-4.0,-4.0,-4.0,-4.0,0.97,0.97,,,,,,14.22,14.22,14.22,14.22,4.5,4.5,4.5,9.02,9.02,9.02,9.02,9.02,10.67,19.56,19.61,19.61,4.75,18.27,19.94,15.94,15.94,15.94,15.94,19.94,70.97,70.97,70.97,70.97,65.49,59.08,59.1,59.1,55.9,55.9,55.9,55.9,23149.0,23390.0,23578.0,23859.0,24053.0,17400.0,17408.0,17393.0,17334.0,17270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44473.0,43696.0,43368.0,43103.0,42857.0,48915.0,47987.0,47330.0,46814.0,46377.0,21956.0,21770.0,21541.0,21474.0,21417.0,2.0,2.0,2.0,2.0,2.0,43877.0,42740.0,42189.0,41876.0,41829.0,-1.0,2023-01-08 07:00:00,2023-01-07 20:00:00,
5.81,5.81,5.81,5.81,5.81,5.81,5.81,-4.31,-4.3,-4.3,-2.2,-2.2,,,,16.44,16.44,16.44,16.44,14.01,14.01,14.01,14.46,14.0,14.0,16.5,15.21,3.6,3.6,3.6,3.6,3.6,3.6,3.6,-6.28,-6.28,-6.28,-6.28,-6.28,-12.34,-12.34,-12.34,-12.34,-14.33,-14.33,-8.34,-10.4,-14.34,-14.34,-14.34,-14.34,37936.0,38187.0,38488.0,38485.0,38773.0,21431.0,21482.0,21751.0,21781.0,21791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51772.0,51936.0,52210.0,52796.0,53210.0,49587.0,49802.0,50144.0,50707.0,51191.0,21345.0,21111.0,21405.0,21404.0,21059.0,2.0,2.0,2.0,2.0,2.0,46229.0,46957.0,47875.0,48058.0,48662.0,19.69,2023-01-11 01:15:00,2023-01-10 21:00:00,
-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-3.0,-3.0,-3.0,3.3,3.3,,,,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-3.4,-3.4,-3.4,-3.4,-3.4,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,38204.0,38084.0,37977.0,37936.0,38187.0,21212.0,21313.0,21377.0,21431.0,21482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51000.0,51254.0,51575.0,51772.0,51936.0,48842.0,49085.0,49359.0,49587.0,49802.0,21551.0,21431.0,21370.0,21345.0,21111.0,2.0,2.0,2.0,2.0,2.0,45941.0,46339.0,46015.0,46229.0,46957.0,1.1,2023-01-11 02:00:00,2023-01-10 20:00:00,
